date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:36:47	64720/64720	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/portfolio/thumbs/masonry/009.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/portfolio/thumbs/masonry/009.jpg	(from http://graphicfort.com/templates/plume/portfolio-masnory.html)
00:36:50	127788/127788	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/portfolio/thumbs/masonry/010.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/portfolio/thumbs/masonry/010.jpg	(from http://graphicfort.com/templates/plume/portfolio-masnory.html)
00:36:50	69558/69558	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/portfolio/thumbs/masonry/011.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/portfolio/thumbs/masonry/011.jpg	(from http://graphicfort.com/templates/plume/portfolio-masnory.html)
00:36:50	174222/174222	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/portfolio/thumbs/masonry/012.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/portfolio/thumbs/masonry/012.jpg	(from http://graphicfort.com/templates/plume/portfolio-masnory.html)
00:36:52	137960/137960	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/portfolio/thumbs/masonry/013.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/portfolio/thumbs/masonry/013.jpg	(from http://graphicfort.com/templates/plume/portfolio-masnory.html)
00:36:52	535182/535182	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/portfolio/012.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/portfolio/012.jpg	(from http://graphicfort.com/templates/plume/portfolio-single-right-sidebar-image.html)
00:36:52	4175/4175	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/portfolio/thumbs/navigation/001.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/portfolio/thumbs/navigation/001.jpg	(from http://graphicfort.com/templates/plume/portfolio-single-right-sidebar-image.html)
00:36:52	78429/-1	---M--	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202017%2012:52:26%20GMT	http://graphicfort.com/templates/plume/index-car-rental.html	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/index-car-rental.html	(from http://graphicfort.com/templates/plume/index.html)
00:36:53	5129/5129	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/portfolio/thumbs/navigation/002.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/portfolio/thumbs/navigation/002.jpg	(from http://graphicfort.com/templates/plume/portfolio-single-right-sidebar-image.html)
00:36:53	50415/50415	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/portfolio/thumbs/navigation/002-1.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/portfolio/thumbs/navigation/002-1.jpg	(from http://graphicfort.com/templates/plume/portfolio-single-left-sidebar-image.html)
00:36:53	37397/37397	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/portfolio/thumbs/navigation/001-1.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/portfolio/thumbs/navigation/001-1.jpg	(from http://graphicfort.com/templates/plume/portfolio-single-left-sidebar-image.html)
00:36:54	12850/12850	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/portfolio/thumbs/navigation/001-2.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/portfolio/thumbs/navigation/001-2.jpg	(from http://graphicfort.com/templates/plume/portfolio-single-wide-sbs-image.html)
00:36:54	286966/286966	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/portfolio/002-1.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/portfolio/002-1.jpg	(from http://graphicfort.com/templates/plume/portfolio-single-wide-sbs-slider.html)
00:36:54	16109/16109	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/portfolio/thumbs/navigation/002-2.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/portfolio/thumbs/navigation/002-2.jpg	(from http://graphicfort.com/templates/plume/portfolio-single-wide-sbs-image.html)
00:36:55	194848/194848	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/parallax-images/003.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/parallax-images/003.jpg	(from http://graphicfort.com/templates/plume/about-us-1.html)
00:36:55	60280/60280	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/misc/023.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/misc/023.jpg	(from http://graphicfort.com/templates/plume/about-us-1.html)
00:36:55	195533/195533	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/portfolio/003-1.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/portfolio/003-1.jpg	(from http://graphicfort.com/templates/plume/portfolio-single-wide-sbs-slider.html)
00:36:56	44348/44348	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/misc/024.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/misc/024.jpg	(from http://graphicfort.com/templates/plume/about-us-1.html)
00:36:56	91160/91160	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/team/001.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/team/001.jpg	(from http://graphicfort.com/templates/plume/about-us-1.html)
00:36:56	61634/61634	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/team/002.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/team/002.jpg	(from http://graphicfort.com/templates/plume/about-us-1.html)
00:36:57	58185/-1	---M--	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202017%2012:52:28%20GMT	http://graphicfort.com/templates/plume/index-carpenter.html	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/index-carpenter.html	(from http://graphicfort.com/templates/plume/index.html)
00:36:57	99412/99412	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/team/003.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/team/003.jpg	(from http://graphicfort.com/templates/plume/about-us-1.html)
00:36:57	4326/4326	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/avatar/001.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/avatar/001.jpg	(from http://graphicfort.com/templates/plume/about-us-1.html)
00:36:57	3594/3594	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/avatar/002.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/avatar/002.jpg	(from http://graphicfort.com/templates/plume/about-us-1.html)
00:37:00	46955/46955	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/team/002-1.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/team/002-1.jpg	(from http://graphicfort.com/templates/plume/about-us-2.html)
00:37:00	4806/4806	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/avatar/003.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/avatar/003.jpg	(from http://graphicfort.com/templates/plume/about-us-1.html)
00:37:00	68658/68658	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/team/001-1.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/team/001-1.jpg	(from http://graphicfort.com/templates/plume/about-us-2.html)
00:37:00	49610/-1	---M--	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202017%2012:52:34%20GMT	http://graphicfort.com/templates/plume/index-conference.html	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/index-conference.html	(from http://graphicfort.com/templates/plume/index.html)
00:37:01	67574/67574	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/team/003-1.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/team/003-1.jpg	(from http://graphicfort.com/templates/plume/about-us-2.html)
00:37:01	74585/74585	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/team/004-1.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/team/004-1.jpg	(from http://graphicfort.com/templates/plume/about-us-2.html)
00:37:01	17600/17600	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/clients/001.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/clients/001.png	(from http://graphicfort.com/templates/plume/about-us-2.html)
00:37:02	15593/15593	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/clients/002.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/clients/002.png	(from http://graphicfort.com/templates/plume/about-us-2.html)
00:37:02	17452/17452	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/clients/003.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/clients/003.png	(from http://graphicfort.com/templates/plume/about-us-2.html)
00:37:02	12074/12074	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/clients/004.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/clients/004.png	(from http://graphicfort.com/templates/plume/about-us-2.html)
00:37:03	18954/18954	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/clients/005.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/clients/005.png	(from http://graphicfort.com/templates/plume/about-us-2.html)
00:37:03	12796/12796	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/clients/006.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/clients/006.png	(from http://graphicfort.com/templates/plume/about-us-2.html)
00:37:03	13934/13934	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/clients/007.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/clients/007.png	(from http://graphicfort.com/templates/plume/about-us-2.html)
00:37:04	10024/10024	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/clients/008.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/clients/008.png	(from http://graphicfort.com/templates/plume/about-us-2.html)
00:37:04	12666/12666	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/clients/009.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/clients/009.png	(from http://graphicfort.com/templates/plume/about-us-2.html)
00:37:04	87845/87845	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/misc/021.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/misc/021.png	(from http://graphicfort.com/templates/plume/about-us-3.html)
00:37:05	58627/-1	---M--	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202017%2012:52:32%20GMT	http://graphicfort.com/templates/plume/index-conference-1.html	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/index-conference-1.html	(from http://graphicfort.com/templates/plume/index.html)
00:37:05	130077/130077	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/parallax-images/005.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/parallax-images/005.jpg	(from http://graphicfort.com/templates/plume/about-me.html)
00:37:05	15975/15975	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/team/003-2.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/team/003-2.jpg	(from http://graphicfort.com/templates/plume/about-us-3.html)
00:37:05	13538/13538	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/team/004-2.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/team/004-2.jpg	(from http://graphicfort.com/templates/plume/about-us-3.html)
00:37:06	52514/52514	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/misc/025.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/misc/025.jpg	(from http://graphicfort.com/templates/plume/about-me.html)
00:37:06	26111/26111	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/skills/001.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/skills/001.png	(from http://graphicfort.com/templates/plume/about-me.html)
00:37:06	26666/26666	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/skills/002.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/skills/002.png	(from http://graphicfort.com/templates/plume/about-me.html)
00:37:07	25211/25211	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/skills/003.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/skills/003.png	(from http://graphicfort.com/templates/plume/about-me.html)
00:37:07	22805/22805	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/skills/004.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/skills/004.png	(from http://graphicfort.com/templates/plume/about-me.html)
00:37:07	25128/25128	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/skills/005.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/skills/005.png	(from http://graphicfort.com/templates/plume/about-me.html)
00:37:08	23089/23089	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/skills/006.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/skills/006.png	(from http://graphicfort.com/templates/plume/about-me.html)
00:37:08	73532/73532	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/misc/022.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/misc/022.png	(from http://graphicfort.com/templates/plume/services-1.html)
00:37:08	400017/400017	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/misc/032.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/misc/032.jpg	(from http://graphicfort.com/templates/plume/under-construction-1.html)
00:37:09	104963/104963	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/misc/001.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/misc/001.jpg	(from http://graphicfort.com/templates/plume/services-2.html)
00:37:09	39190/39190	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/misc/002.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/misc/002.jpg	(from http://graphicfort.com/templates/plume/services-2.html)
00:37:09	78806/78806	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/misc/003.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/misc/003.jpg	(from http://graphicfort.com/templates/plume/services-2.html)
00:37:10	5153/5153	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/clients/010.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/clients/010.png	(from http://graphicfort.com/templates/plume/services-3.html)
00:37:10	4593/4593	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/clients/011.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/clients/011.png	(from http://graphicfort.com/templates/plume/services-3.html)
00:37:10	40267/40267	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/parallax-images/002.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/parallax-images/002.jpg	(from http://graphicfort.com/templates/plume/services-2.html)
00:37:10	64359/-1	---M--	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202017%2012:52:37%20GMT	http://graphicfort.com/templates/plume/index-construction.html	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/index-construction.html	(from http://graphicfort.com/templates/plume/index.html)
00:37:10	3567/3567	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/clients/013.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/clients/013.png	(from http://graphicfort.com/templates/plume/services-3.html)
00:37:11	4731/4731	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/clients/012.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/clients/012.png	(from http://graphicfort.com/templates/plume/services-3.html)
00:37:11	4733/4733	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/clients/014.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/clients/014.png	(from http://graphicfort.com/templates/plume/services-3.html)
00:37:11	4274/4274	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/clients/015.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/clients/015.png	(from http://graphicfort.com/templates/plume/services-3.html)
00:37:12	4217/4217	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/clients/016.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/clients/016.png	(from http://graphicfort.com/templates/plume/services-3.html)
00:37:12	3765/3765	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/clients/017.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/clients/017.png	(from http://graphicfort.com/templates/plume/services-3.html)
00:37:13	213635/213635	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/misc/026.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/misc/026.jpg	(from http://graphicfort.com/templates/plume/services-4.html)
00:37:13	105055/105055	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/misc/027.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/misc/027.jpg	(from http://graphicfort.com/templates/plume/services-4.html)
00:37:13	3729/3729	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/clients/018.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/clients/018.png	(from http://graphicfort.com/templates/plume/services-3.html)
00:37:14	44377/-1	---M--	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202017%2012:52:37%20GMT	http://graphicfort.com/templates/plume/index-consulting.html	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/index-consulting.html	(from http://graphicfort.com/templates/plume/index.html)
00:37:14	144778/144778	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/misc/028.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/misc/028.jpg	(from http://graphicfort.com/templates/plume/services-4.html)
00:37:14	4102/4102	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/misc/004.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/misc/004.jpg	(from http://graphicfort.com/templates/plume/services-5.html)
00:37:14	2434/2434	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/misc/007.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/misc/007.jpg	(from http://graphicfort.com/templates/plume/services-5.html)
00:37:15	1997/1997	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/misc/005.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/misc/005.jpg	(from http://graphicfort.com/templates/plume/services-5.html)
00:37:15	4129/4129	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/misc/008.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/misc/008.jpg	(from http://graphicfort.com/templates/plume/services-5.html)
00:37:15	2279/2279	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/misc/006.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/misc/006.jpg	(from http://graphicfort.com/templates/plume/services-5.html)
00:37:16	2472/2472	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/misc/009.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/misc/009.jpg	(from http://graphicfort.com/templates/plume/services-5.html)
00:37:16	92971/92971	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/parallax-images/world-map.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/parallax-images/world-map.png	(from http://graphicfort.com/templates/plume/contact-us-3.html)
00:37:16	14905/14905	URF---	200	added ('OK%20(cached)')	image/png		http://graphicfort.com/templates/plume/images/misc/world-map.png	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/misc/world-map.png	(from http://graphicfort.com/templates/plume/contact-us-1.html)
00:37:17	128166/128166	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/page-title/003.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/page-title/003.jpg	(from http://graphicfort.com/templates/plume/404.html)
00:37:17	165405/165405	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/page-title/004.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/page-title/004.jpg	(from http://graphicfort.com/templates/plume/under-construction.html)
00:37:17	79915/79915	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/page-title/005.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/page-title/005.jpg	(from http://graphicfort.com/templates/plume/maintenance.html)
00:37:18	92111/92111	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/misc/029.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/misc/029.jpg	(from http://graphicfort.com/templates/plume/sign-in-4.html)
00:37:18	38191/38191	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/misc/030.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/misc/030.jpg	(from http://graphicfort.com/templates/plume/sign-up-4.html)
00:37:18	69615/69615	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/misc/031.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/misc/031.jpg	(from http://graphicfort.com/templates/plume/lost-password-4.html)
00:37:19	1777/1777	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/shop/cart/001.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/shop/cart/001.jpg	(from http://graphicfort.com/templates/plume/shop-account-wishlist-3.html)
00:37:19	1504/1504	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/shop/cart/002.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/shop/cart/002.jpg	(from http://graphicfort.com/templates/plume/shop-account-wishlist-3.html)
00:37:19	49945/49945	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/shop/thumbs/001.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/shop/thumbs/001.jpg	(from http://graphicfort.com/templates/plume/shop-2-right-sidebar.html)
00:37:19	73804/-1	---M--	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202017%2012:52:41%20GMT	http://graphicfort.com/templates/plume/index-corporate-1.html	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/index-corporate-1.html	(from http://graphicfort.com/templates/plume/index.html)
00:37:19	31154/31154	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/shop/thumbs/002.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/shop/thumbs/002.jpg	(from http://graphicfort.com/templates/plume/shop-2-right-sidebar.html)
00:37:20	57925/57925	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/shop/thumbs/003.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/shop/thumbs/003.jpg	(from http://graphicfort.com/templates/plume/shop-2-right-sidebar.html)
00:37:20	50837/50837	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/shop/thumbs/004.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/shop/thumbs/004.jpg	(from http://graphicfort.com/templates/plume/shop-2-right-sidebar.html)
00:37:20	36673/36673	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/shop/thumbs/005.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/shop/thumbs/005.jpg	(from http://graphicfort.com/templates/plume/shop-2-right-sidebar.html)
00:37:22	35610/35610	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/shop/thumbs/006.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/shop/thumbs/006.jpg	(from http://graphicfort.com/templates/plume/shop-2-right-sidebar.html)
00:37:22	40937/40937	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/shop/thumbs/007.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/shop/thumbs/007.jpg	(from http://graphicfort.com/templates/plume/shop-2-right-sidebar.html)
00:37:22	40341/40341	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/shop/thumbs/008.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/shop/thumbs/008.jpg	(from http://graphicfort.com/templates/plume/shop-2-right-sidebar.html)
00:37:24	59964/-1	---M--	200	added ('OK')	text/html	date:Thu,%2012%20Oct%202017%2012:52:42%20GMT	http://graphicfort.com/templates/plume/index-corporate-2.html	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/index-corporate-2.html	(from http://graphicfort.com/templates/plume/index.html)
00:37:24	36683/36683	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/shop/thumbs/009.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/shop/thumbs/009.jpg	(from http://graphicfort.com/templates/plume/shop-2-right-sidebar.html)
00:37:24	41538/41538	URF---	200	added ('OK%20(cached)')	image/jpeg		http://graphicfort.com/templates/plume/images/shop/thumbs/010.jpg	/Users/sodiqalase/websites/Plume/graphicfort.com/templates/plume/images/shop/thumbs/010.jpg	(from http://graphicfort.com/templates/plume/shop-2-right-sidebar.html)
